epoch,lr,seconds,train_threshold,train_accuracy,train_precision,train_recall,train_specificity,train_f1,train_kappa,train_tp,train_tn,train_fp,train_fn,train_loss,val_threshold,val_accuracy,val_precision,val_recall,val_specificity,val_f1,val_kappa,val_tp,val_tn,val_fp,val_fn,val_auc,val_ap,val_best_threshold
1,1e-06,0.805,0.5,0.545,0.5,0.3516483516483517,0.7064220183486238,0.4129032258064516,0.05952873088052924,32,77,32,59,0.6834846901893615,0.05,0.5,0.5,1.0,0.0,0.6666666666666666,0.0,25,0,25,0,0.0,0.6178079524588616,0.05
